数据分类,指标名称,指标代码,单位,频率,数据日期,数值,同比(%),年初至今(%),备注,数据来源
全国大盘,全国酒店OCC,,%,周,2020-08-09T00:00:00Z,68.6,-7.87,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-08-09T00:00:00Z,196.62,-18.81,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-08-09T00:00:00Z,134.8813,-25.2,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-08-16T00:00:00Z,70.61,-1.68,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-08-16T00:00:00Z,201.33,-17.02,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-08-16T00:00:00Z,142.1591,-18.42,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-08-23T00:00:00Z,69.88,-1.98,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-08-23T00:00:00Z,196.46,-16.31,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-08-23T00:00:00Z,137.2862,-17.96,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-08-30T00:00:00Z,60.67,-5.67,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-08-30T00:00:00Z,187.58,-9.98,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-08-30T00:00:00Z,113.8048,-15.09,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-09-06T00:00:00Z,62.59,-1.5,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-09-06T00:00:00Z,178.43,-10.12,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-09-06T00:00:00Z,111.6793,-11.46,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-09-13T00:00:00Z,66.35,13.85,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-09-13T00:00:00Z,183.07,-9.24,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-09-13T00:00:00Z,121.4669,3.33,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-09-20T00:00:00Z,67.92,6.29,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-09-20T00:00:00Z,185.6,-7.34,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-09-20T00:00:00Z,126.0595,-1.51,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-09-27T00:00:00Z,63.93,8.85,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-09-27T00:00:00Z,183.47,-7.13,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-09-27T00:00:00Z,117.2924,1.1,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-10-04T00:00:00Z,68.09,-7.64,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-10-04T00:00:00Z,245.16,-12.44,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-10-04T00:00:00Z,166.9294,-19.13,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-10-11T00:00:00Z,62.11,10.32,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-10-11T00:00:00Z,202.68,5.11,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-10-11T00:00:00Z,125.8845,15.95,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-10-18T00:00:00Z,65.42,-0.32,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-10-18T00:00:00Z,182.73,-10.92,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-10-18T00:00:00Z,119.542,-11.2,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-10-25T00:00:00Z,65.56,2.21,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-10-25T00:00:00Z,183.7,-9.19,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-10-25T00:00:00Z,120.4337,-7.17,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-11-01T00:00:00Z,64.39,6.11,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-11-01T00:00:00Z,181.87,-8.2,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-11-01T00:00:00Z,117.1061,-2.58,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-11-08T00:00:00Z,62.17,2.74,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-11-08T00:00:00Z,183.89,-6.7,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-11-08T00:00:00Z,114.3244,-4.14,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-11-15T00:00:00Z,62.72,2.5,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-11-15T00:00:00Z,183.48,-6.23,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-11-15T00:00:00Z,115.0787,-3.88,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-11-22T00:00:00Z,63.3,3.77,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-11-22T00:00:00Z,182.92,-5.73,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-11-22T00:00:00Z,115.7884,-2.17,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-11-29T00:00:00Z,62.78,4.79,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-11-29T00:00:00Z,183.59,-3.2,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-11-29T00:00:00Z,115.2578,1.44,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-12-06T00:00:00Z,61.83,4.5,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-12-06T00:00:00Z,182.21,-5.42,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-12-06T00:00:00Z,112.6604,-1.17,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-12-13T00:00:00Z,61.68,2.94,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-12-13T00:00:00Z,182.17,-5.5,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-12-13T00:00:00Z,112.3625,-2.72,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-12-20T00:00:00Z,62.01,0.91,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-12-20T00:00:00Z,182.7,-6.87,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-12-20T00:00:00Z,113.2923,-6.02,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2020-12-27T00:00:00Z,62.94,6.64,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2020-12-27T00:00:00Z,185.8,-4.61,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2020-12-27T00:00:00Z,116.9425,1.73,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-01-03T00:00:00Z,63.94,19.14,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-01-03T00:00:00Z,188.64,-2.07,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-01-03T00:00:00Z,120.6164,16.67,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-01-10T00:00:00Z,55.79,-12.04,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-01-10T00:00:00Z,169.44,-12.09,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-01-10T00:00:00Z,94.5306,-22.68,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-01-17T00:00:00Z,54.5,-10.61,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-01-17T00:00:00Z,169.62,-14.16,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-01-17T00:00:00Z,92.4429,-23.27,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-01-24T00:00:00Z,51.18,41.07,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-01-24T00:00:00Z,169.32,-22.03,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-01-24T00:00:00Z,86.658,10,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-01-31T00:00:00Z,46.78,98.05,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-01-31T00:00:00Z,166.42,-12.93,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-01-31T00:00:00Z,77.8513,72.44,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-02-07T00:00:00Z,42.9,72.29,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-02-07T00:00:00Z,168.63,-11.1,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-02-07T00:00:00Z,72.3423,53.16,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-02-14T00:00:00Z,33.06,21.32,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-02-14T00:00:00Z,206.9,5.31,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-02-14T00:00:00Z,68.4011,27.77,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-02-21T00:00:00Z,48.69,62.25,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-02-21T00:00:00Z,185.78,0.22,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-02-21T00:00:00Z,90.4563,62.6,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-02-28T00:00:00Z,55.12,66.93,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-02-28T00:00:00Z,168.76,-3.64,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-02-28T00:00:00Z,93.0205,60.86,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-03-07T00:00:00Z,62.07,82.29,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-03-07T00:00:00Z,173.85,2.42,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-03-07T00:00:00Z,107.9087,86.7,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-03-14T00:00:00Z,64.3,74.87,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-03-14T00:00:00Z,180.1,8.16,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-03-14T00:00:00Z,115.8043,89.13,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-03-21T00:00:00Z,65.38,63.41,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-03-21T00:00:00Z,188.01,14.9,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-03-21T00:00:00Z,122.9209,87.76,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-03-28T00:00:00Z,66.17,53.74,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-03-28T00:00:00Z,191.73,19.32,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-03-28T00:00:00Z,126.8677,83.45,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-04-04T00:00:00Z,63.46,46.19,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-04-04T00:00:00Z,203.8,25.98,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-04-04T00:00:00Z,129.3315,84.17,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-04-11T00:00:00Z,62.85,35.69,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-04-11T00:00:00Z,189.54,18.32,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-04-11T00:00:00Z,119.1259,60.55,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-04-18T00:00:00Z,67.47,36.25,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-04-18T00:00:00Z,197.83,22.58,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-04-18T00:00:00Z,133.4759,67.01,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-04-25T00:00:00Z,65.83,32.35,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-04-25T00:00:00Z,194.71,20.81,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-04-25T00:00:00Z,128.1776,59.89,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-05-02T00:00:00Z,63.79,21.02,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-05-02T00:00:00Z,254.14,39.58,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-05-02T00:00:00Z,162.1159,68.92,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-05-09T00:00:00Z,59.42,23.48,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-05-09T00:00:00Z,221.53,35.34,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-05-09T00:00:00Z,131.6331,67.13,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-05-16T00:00:00Z,67.32,25.39,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-05-16T00:00:00Z,196.41,18.06,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-05-16T00:00:00Z,132.2232,48.03,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-05-23T00:00:00Z,68.17,22.23,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-05-23T00:00:00Z,193.69,15.81,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-05-23T00:00:00Z,132.0385,41.56,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-05-30T00:00:00Z,63.22,15.34,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-05-30T00:00:00Z,188.63,12.48,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-05-30T00:00:00Z,119.2519,29.74,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-06-06T00:00:00Z,59.08,7.34,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-06-06T00:00:00Z,183.48,8.31,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-06-06T00:00:00Z,108.4,16.26,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-06-13T00:00:00Z,62.38,7.35,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-06-13T00:00:00Z,193.43,13.08,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-06-13T00:00:00Z,120.6616,21.39,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-06-20T00:00:00Z,60.97,7.49,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-06-20T00:00:00Z,181.1,9.19,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-06-20T00:00:00Z,110.4167,17.37,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-06-27T00:00:00Z,63.61,17.21,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-06-27T00:00:00Z,183.5,6.94,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-06-27T00:00:00Z,116.7244,25.35,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-07-04T00:00:00Z,63.24,10.77,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-07-04T00:00:00Z,187.87,12.83,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-07-04T00:00:00Z,118.809,24.99,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-07-11T00:00:00Z,69.38,9.29,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-07-11T00:00:00Z,199.83,14.83,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-07-11T00:00:00Z,138.6421,25.5,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-07-18T00:00:00Z,73.29,11.67,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-07-18T00:00:00Z,211.17,18.95,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-07-18T00:00:00Z,154.7665,32.83,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-07-25T00:00:00Z,72.51,8.6,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-07-25T00:00:00Z,216.52,18.17,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-07-25T00:00:00Z,156.9987,28.33,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-08-01T00:00:00Z,67.37,0.12,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-08-01T00:00:00Z,207.26,10.36,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-08-01T00:00:00Z,139.6311,10.49,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-08-08T00:00:00Z,51.65,-24.71,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-08-08T00:00:00Z,182.47,-7.2,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-08-08T00:00:00Z,94.2458,-30.13,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-08-15T00:00:00Z,50.26,-28.82,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-08-15T00:00:00Z,177.87,-11.65,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-08-15T00:00:00Z,89.3975,-37.11,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-08-22T00:00:00Z,49.7,-28.88,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-08-22T00:00:00Z,175.68,-10.58,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-08-22T00:00:00Z,87.313,-36.4,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-08-29T00:00:00Z,53.88,-11.19,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-08-29T00:00:00Z,176.85,-5.72,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-08-29T00:00:00Z,95.2868,-16.27,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-09-05T00:00:00Z,55.47,-11.38,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-09-05T00:00:00Z,175.98,-1.37,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-09-05T00:00:00Z,97.6161,-12.59,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-09-12T00:00:00Z,58.56,-11.74,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-09-12T00:00:00Z,181.3,-0.97,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-09-12T00:00:00Z,106.1693,-12.59,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-09-19T00:00:00Z,59.27,-12.74,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-09-19T00:00:00Z,184.97,-0.34,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-09-19T00:00:00Z,109.6317,-13.03,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-09-26T00:00:00Z,54.67,-14.48,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-09-26T00:00:00Z,182.84,-0.34,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-09-26T00:00:00Z,99.9586,-14.78,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-10-03T00:00:00Z,64.88,-4.71,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-10-03T00:00:00Z,233.69,-4.68,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-10-03T00:00:00Z,151.6181,-9.17,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-10-10T00:00:00Z,57.05,-8.15,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-10-10T00:00:00Z,207.45,2.35,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-10-10T00:00:00Z,118.3502,-5.99,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-10-17T00:00:00Z,61.89,-5.4,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-10-17T00:00:00Z,186.56,2.1,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-10-17T00:00:00Z,115.462,-3.41,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-10-24T00:00:00Z,60.83,-7.21,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-10-24T00:00:00Z,185.25,0.84,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-10-24T00:00:00Z,112.6876,-6.43,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-10-31T00:00:00Z,55.16,-14.33,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-10-31T00:00:00Z,177.92,-2.17,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-10-31T00:00:00Z,98.1407,-16.2,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-11-07T00:00:00Z,50.82,-18.26,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-11-07T00:00:00Z,172.54,-6.17,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-11-07T00:00:00Z,87.6848,-23.3,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-11-14T00:00:00Z,51.05,-18.61,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-11-14T00:00:00Z,170.26,-7.21,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-11-14T00:00:00Z,86.9177,-24.47,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-11-21T00:00:00Z,53.49,-15.5,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-11-21T00:00:00Z,169.66,-7.25,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-11-21T00:00:00Z,90.7511,-21.62,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-11-28T00:00:00Z,55.79,-11.13,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-11-28T00:00:00Z,172.03,-6.3,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-11-28T00:00:00Z,95.9755,-16.73,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-12-05T00:00:00Z,55.37,-10.45,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-12-05T00:00:00Z,169.82,-6.8,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-12-05T00:00:00Z,94.0293,-16.54,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-12-12T00:00:00Z,55.99,-9.23,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-12-12T00:00:00Z,170.76,-6.26,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-12-12T00:00:00Z,95.6085,-14.91,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-12-19T00:00:00Z,55.47,-10.55,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-12-19T00:00:00Z,169.02,-7.49,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-12-19T00:00:00Z,93.7554,-17.24,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2021-12-26T00:00:00Z,57.11,-9.26,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2021-12-26T00:00:00Z,177.28,-4.59,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2021-12-26T00:00:00Z,101.2446,-13.42,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-01-02T00:00:00Z,57.51,-10.06,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-01-02T00:00:00Z,182.29,-3.37,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2022-01-02T00:00:00Z,104.835,-13.08,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-01-09T00:00:00Z,52.03,-6.74,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-01-09T00:00:00Z,165.91,-2.08,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2022-01-09T00:00:00Z,86.323,-8.68,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-01-16T00:00:00Z,52.42,-3.82,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-01-16T00:00:00Z,167.99,-0.96,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2022-01-16T00:00:00Z,88.0604,-4.74,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-01-23T00:00:00Z,49.72,-2.85,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-01-23T00:00:00Z,167.34,-1.17,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2022-01-23T00:00:00Z,83.2014,-3.99,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-01-30T00:00:00Z,40.37,-13.7,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-01-30T00:00:00Z,174.3,4.74,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2022-01-30T00:00:00Z,70.3649,-9.62,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-02-06T00:00:00Z,40.86,-4.76,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-02-06T00:00:00Z,219.39,30.1,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2022-02-06T00:00:00Z,89.6428,23.91,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-02-13T00:00:00Z,51.75,56.53,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-02-13T00:00:00Z,178.19,-13.88,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2022-02-13T00:00:00Z,92.2133,34.81,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-02-20T00:00:00Z,56.86,16.78,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-02-20T00:00:00Z,168.37,-9.37,,,酒店之家(STR)
全国大盘,全国酒店RevPAR,,元,周,2022-02-20T00:00:00Z,95.7352,5.84,,,酒店之家(STR)
全国大盘,全国酒店OCC,,%,周,2022-02-27T00:00:00Z,58.41,5.97,,,酒店之家(STR)
全国大盘,全国酒店ADR,,元,周,2022-02-27T00:00:00Z,167.08,-1,,,酒店之家(STR)
