period_id,year,week,start_date,end_date,region,room_band,hotel_count,room_count,chain_hotel_count,chain_room_count,source
2026W13,2026,13,2026-03-23,2026-03-29,全国,15-29间,185566,3769653,3851,87390,酒店之家
2026W13,2026,13,2026-03-23,2026-03-29,全国,30-69间,144795,6322306,20887,1050344,酒店之家
2026W13,2026,13,2026-03-23,2026-03-29,全国,70-149间,66803,6443709,33015,3266737,酒店之家
2026W13,2026,13,2026-03-23,2026-03-29,全国,150间及以上,15080,3595793,7046,1715141,酒店之家
2026W14,2026,14,2026-03-30,2026-04-05,全国,全部,904798,22591820,66909,6149923,酒店之家
2026W14,2026,14,2026-03-30,2026-04-05,全国,15间以下,491600,2416926,1947,17936,酒店之家
2026W14,2026,14,2026-03-30,2026-04-05,全国,15-29间,185986,3778379,3874,87945,酒店之家
2026W14,2026,14,2026-03-30,2026-04-05,全国,30-69间,145184,6339631,20945,1053665,酒店之家
2026W14,2026,14,2026-03-30,2026-04-05,全国,70-149间,66891,6452070,33072,3271949,酒店之家
2026W14,2026,14,2026-03-30,2026-04-05,全国,150间及以上,15137,3604814,7071,1718428,酒店之家
2026W15,2026,15,2026-04-06,2026-04-12,全国,全部,911705,22637689,66960,6150612,酒店之家
2026W15,2026,15,2026-04-06,2026-04-12,全国,15间以下,497682,2429320,1948,17960,酒店之家
2026W15,2026,15,2026-04-06,2026-04-12,全国,15-29间,186349,3785792,3885,88178,酒店之家
2026W15,2026,15,2026-04-06,2026-04-12,全国,30-69间,145555,6355160,20972,1054592,酒店之家
2026W15,2026,15,2026-04-06,2026-04-12,全国,70-149间,66965,6459086,33087,3273160,酒店之家
2026W15,2026,15,2026-04-06,2026-04-12,全国,150间及以上,15154,3608331,7068,1716722,酒店之家
2026W16,2026,16,2026-04-13,2026-04-19,全国,全部,923786,22716618,67241,6165613,酒店之家
2026W16,2026,16,2026-04-13,2026-04-19,全国,15间以下,508263,2454517,1947,17959,酒店之家
2026W16,2026,16,2026-04-13,2026-04-19,全国,15-29间,187189,3802543,3933,89267,酒店之家
2026W16,2026,16,2026-04-13,2026-04-19,全国,30-69间,146065,6377504,21152,1063773,酒店之家
2026W16,2026,16,2026-04-13,2026-04-19,全国,70-149间,67097,6471379,33133,3277089,酒店之家
2026W16,2026,16,2026-04-13,2026-04-19,全国,150间及以上,15172,3610675,7076,1717525,酒店之家
2026W17,2026,17,2026-04-20,2026-04-26,全国,全部,930666,22786196,67389,6182298,酒店之家
2026W17,2026,17,2026-04-20,2026-04-26,全国,15间以下,514058,2467338,1960,18093,酒店之家
2026W17,2026,17,2026-04-20,2026-04-26,全国,15-29间,187614,3811630,3935,89315,酒店之家
2026W17,2026,17,2026-04-20,2026-04-26,全国,30-69间,146439,6394717,21193,1065499,酒店之家
2026W17,2026,17,2026-04-20,2026-04-26,全国,70-149间,67361,6496096,33207,3284544,酒店之家
2026W17,2026,17,2026-04-20,2026-04-26,全国,150间及以上,15194,3616415,7094,1724847,酒店之家
2026W18,2026,18,2026-04-27,2026-05-03,全国,全部,937792,22851265,67771,6211738,酒店之家
2026W18,2026,18,2026-04-27,2026-05-03,全国,15间以下,520018,2474830,1982,18328,酒店之家
2026W18,2026,18,2026-04-27,2026-05-03,全国,15-29间,187995,3819685,3953,89755,酒店之家
2026W18,2026,18,2026-04-27,2026-05-03,全国,30-69间,146912,6415495,21320,1071934,酒店之家
2026W18,2026,18,2026-04-27,2026-05-03,全国,70-149间,67659,6524643,33392,3302424,酒店之家
2026W18,2026,18,2026-04-27,2026-05-03,全国,150间及以上,15208,3616612,7124,1729297,酒店之家
2026W19,2026,19,2026-05-04,2026-05-10,全国,全部,944555,22866191,67767,6213288,酒店之家
2026W19,2026,19,2026-05-04,2026-05-10,全国,15间以下,526553,2482000,1976,18270,酒店之家
2026W19,2026,19,2026-05-04,2026-05-10,全国,15-29间,188083,3821576,3950,89721,酒店之家
2026W19,2026,19,2026-05-04,2026-05-10,全国,30-69间,147039,6420856,21315,1071625,酒店之家
2026W19,2026,19,2026-05-04,2026-05-10,全国,70-149间,67671,6525610,33392,3302656,酒店之家
2026W19,2026,19,2026-05-04,2026-05-10,全国,150间及以上,15209,3616149,7134,1731016,酒店之家
2026W20,2026,20,2026-05-11,2026-05-17,全国,全部,954174,22931388,67851,6219813,酒店之家
2026W20,2026,20,2026-05-11,2026-05-17,全国,15间以下,534969,2498816,1984,18365,酒店之家
2026W20,2026,20,2026-05-11,2026-05-17,全国,15-29间,188685,3834072,3955,89828,酒店之家
2026W20,2026,20,2026-05-11,2026-05-17,全国,30-69间,147503,6439830,21347,1073080,酒店之家
2026W20,2026,20,2026-05-11,2026-05-17,全国,70-149间,67793,6536791,33422,3305671,酒店之家
2026W20,2026,20,2026-05-11,2026-05-17,全国,150间及以上,15224,3621879,7143,1732869,酒店之家
2026W21,2026,21,2026-05-18,2026-05-24,全国,全部,967917,23017479,67917,6225547,酒店之家
2026W21,2026,21,2026-05-18,2026-05-24,全国,15间以下,547022,2524280,1979,18310,酒店之家
2026W21,2026,21,2026-05-18,2026-05-24,全国,15-29间,189661,3853489,3954,89855,酒店之家
2026W21,2026,21,2026-05-18,2026-05-24,全国,30-69间,148068,6463294,21394,1075351,酒店之家
2026W21,2026,21,2026-05-18,2026-05-24,全国,70-149间,67918,6548617,33443,3307692,酒店之家
2026W21,2026,21,2026-05-18,2026-05-24,全国,150间及以上,15248,3627799,7147,1734339,酒店之家
2026W22,2026,22,2026-05-25,2026-05-31,全国,全部,977200,23030114,67918,6230180,酒店之家
2026W22,2026,22,2026-05-25,2026-05-31,全国,15间以下,556547,2536353,1975,18293,酒店之家
2026W22,2026,22,2026-05-25,2026-05-31,全国,15-29间,189386,3848000,3934,89419,酒店之家
2026W22,2026,22,2026-05-25,2026-05-31,全国,30-69间,148084,6465613,21382,1074950,酒店之家
2026W22,2026,22,2026-05-25,2026-05-31,全国,70-149间,67921,6549558,33474,3311344,酒店之家
2026W22,2026,22,2026-05-25,2026-05-31,全国,150间及以上,15262,3630590,7153,1736174,酒店之家
2026W23,2026,23,2026-06-01,2026-06-07,全国,全部,985868,23075602,67990,6234141,酒店之家
2026W23,2026,23,2026-06-01,2026-06-07,全国,15间以下,564567,2546205,1975,18288,酒店之家
2026W23,2026,23,2026-06-01,2026-06-07,全国,15-29间,189549,3852100,3930,89343,酒店之家
2026W23,2026,23,2026-06-01,2026-06-07,全国,30-69间,148387,6479390,21421,1076849,酒店之家
2026W23,2026,23,2026-06-01,2026-06-07,全国,70-149间,68075,6563293,33510,3314641,酒店之家
2026W23,2026,23,2026-06-01,2026-06-07,全国,150间及以上,15290,3634614,7154,1735020,酒店之家
2026W24,2026,24,2026-06-08,2026-06-14,全国,全部,996387,23163975,68076,6243031,酒店之家
2026W24,2026,24,2026-06-08,2026-06-14,全国,15间以下,573280,2568194,1975,18289,酒店之家
2026W24,2026,24,2026-06-08,2026-06-14,全国,15-29间,190545,3872288,3937,89488,酒店之家
2026W24,2026,24,2026-06-08,2026-06-14,全国,30-69间,149020,6506907,21440,1077767,酒店之家
2026W24,2026,24,2026-06-08,2026-06-14,全国,70-149间,68240,6579392,33559,3320240,酒店之家
2026W24,2026,24,2026-06-08,2026-06-14,全国,150间及以上,15302,3637194,7165,1737247,酒店之家
2026W25,2026,25,2026-06-15,2026-06-21,全国,15间以下,577202,2570327,1974,18300,酒店之家
2026W25,2026,25,2026-06-15,2026-06-21,全国,15-29间,190462,3871285,3961,90033,酒店之家
2026W25,2026,25,2026-06-15,2026-06-21,全国,30-69间,149272,6518716,21478,1079762,酒店之家
2026W25,2026,25,2026-06-15,2026-06-21,全国,70-149间,68370,6591989,33641,3328078,酒店之家
2026W25,2026,25,2026-06-15,2026-06-21,全国,150间及以上,15320,3642343,7176,1739424,酒店之家
2026W26,2026,26,2026-06-22,2026-06-28,全国,全部,1006728,23198448,68241,6255011,酒店之家
2026W26,2026,26,2026-06-22,2026-06-28,全国,15间以下,583369,2575137,1970,18262,酒店之家
2026W26,2026,26,2026-06-22,2026-06-28,全国,15-29间,190393,3870254,3977,90363,酒店之家
2026W26,2026,26,2026-06-22,2026-06-28,全国,30-69间,149247,6518006,21480,1079815,酒店之家
2026W26,2026,26,2026-06-22,2026-06-28,全国,70-149间,68411,6596674,33644,3328670,酒店之家
2026W26,2026,26,2026-06-22,2026-06-28,全国,150间及以上,15308,3638377,7170,1737901,酒店之家
2026W27,2026,27,2026-06-29,2026-07-05,全国,全部,1009537,23232852,68410,6272536,酒店之家
2026W27,2026,27,2026-06-29,2026-07-05,全国,15间以下,585661,2573721,1983,18406,酒店之家
2026W27,2026,27,2026-06-29,2026-07-05,全国,15-29间,190466,3872176,3995,90739,酒店之家
2026W27,2026,27,2026-06-29,2026-07-05,全国,30-69间,149517,6530112,21503,1081183,酒店之家
2026W27,2026,27,2026-06-29,2026-07-05,全国,70-149间,68566,6611945,33746,3339517,酒店之家
2026W27,2026,27,2026-06-29,2026-07-05,全国,150间及以上,15327,3644898,7183,1742691,酒店之家
