period_id,year,week,start_date,end_date,region,segment,hotel_count,room_count,hotel_count_15plus,room_count_15plus,occupancy_rate,adr,revpar,source
2024W27,2024,27,2024-07-01,2024-07-07,上海,豪华型,255,72711,252,72695,0.4445,1106.04,491.63478,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,上海,全部,12757,500148,6128,474957,0.7637,339.59,259.344883,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,上海,经济型,10271,202800,4001,180625,0.8123,226.84,184.262132,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,上海,中档型,1534,122285,1225,119708,0.7216,364.06,262.705696,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,上海,高档型,698,102498,651,102075,0.5772,523.48,302.15265600000004,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,上海,豪华型,254,72565,251,72549,0.3867,1111.67,429.882789,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,上海,全部,12638,502148,6149,477173,0.7713,347.47,268.00361100000003,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,上海,经济型,10138,203119,4007,181150,0.7943,226.34,179.78186200000002,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,上海,中档型,1541,123297,1234,120734,0.7772,371.58,288.791976,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,上海,高档型,705,103173,657,102746,0.6428,540.46,347.40768800000006,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,上海,豪华型,254,72559,251,72543,0.4691,1136.67,533.211897,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,上海,全部,12645,502141,6152,477065,0.7294,338.57,246.95295800000002,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,上海,经济型,10142,202969,4009,180917,0.7583,221.25,167.773875,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,上海,中档型,1545,123325,1236,120744,0.7142,354.96,253.51243199999996,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,上海,高档型,704,103286,656,102859,0.6023,520.59,313.551357,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,上海,豪华型,254,72561,251,72545,0.4534,1100.85,499.12539,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,上海,全部,12851,503539,6158,478157,0.7185,336.34,241.66029,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,上海,经济型,10337,202930,4003,180564,0.7437,219.54,163.271898,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,上海,中档型,1550,123537,1241,120955,0.6949,352.59,245.01479099999997,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,上海,高档型,707,103679,660,103261,0.6109,514.11,314.069799,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,上海,豪华型,257,73393,254,73377,0.4637,1083.14,502.252018,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,上海,全部,12837,503446,6163,478119,0.7454,345.23,257.334442,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,上海,经济型,10318,202664,4001,180349,0.7732,222.55,172.07566,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,上海,中档型,1554,123742,1246,121159,0.7155,359.69,257.358195,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,上海,高档型,709,103970,663,103557,0.5205,519.95,270.633975,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,上海,豪华型,256,73070,253,73054,0.5612,1091.46,612.5273520000001,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,上海,全部,12789,504087,6178,478745,0.7161,339.89,243.39522899999997,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,上海,经济型,10266,203138,4012,180798,0.7569,219.83,166.389327,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,上海,中档型,1558,124162,1251,121596,0.6652,352.98,234.802296,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,上海,高档型,708,103437,661,103017,0.4837,513.21,248.23967700000003,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,上海,豪华型,257,73350,254,73334,0.5022,1067.86,536.2792919999999,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,上海,全部,12628,503953,6175,478746,0.7382,336.55,248.44120999999998,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,上海,经济型,10109,203150,4011,180930,0.7545,214.63,161.938335,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,上海,中档型,1553,123996,1248,121445,0.7353,349.09,256.68587699999995,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,上海,高档型,710,103740,663,103320,0.6275,507.75,318.61312499999997,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,上海,豪华型,256,73067,253,73051,0.5252,1079.8,567.11096,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,上海,全部,12506,503094,6151,478077,0.6638,313.5,208.10129999999998,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,上海,经济型,9977,201353,3980,179346,0.6929,197.27,136.688383,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,上海,中档型,1566,125704,1260,123151,0.6353,325.53,206.80920899999998,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,上海,高档型,706,102706,657,102265,0.5917,491.09,290.577953,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,上海,豪华型,257,73331,254,73315,0.3467,1044.45,362.110815,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,上海,全部,12469,503461,6161,478435,0.6505,291.72,189.76386,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,上海,经济型,9934,201701,3986,179694,0.6741,184.48,124.357968,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,上海,中档型,1568,125577,1262,123031,0.6022,305.94,184.237068,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,上海,高档型,710,102852,659,102395,0.6406,472.12,302.440072,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,上海,豪华型,257,73331,254,73315,0.4883,1016.78,496.493674,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,上海,全部,12493,505422,6185,480252,0.6486,290.09,188.15237399999998,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,上海,经济型,9946,202455,4003,180329,0.6684,181.95,121.61537999999999,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,上海,中档型,1574,126032,1264,123462,0.6152,301.59,185.53816799999998,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,上海,高档型,714,103254,662,102796,0.6347,475.17,301.59039900000005,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,上海,豪华型,259,73681,256,73665,0.42,1032.69,433.7298,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,上海,全部,12447,505905,6196,480830,0.6462,289.14,186.842268,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,上海,经济型,9903,202755,4015,180730,0.666,179.15,119.3139,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,上海,中档型,1569,125823,1262,123259,0.6138,293.95,180.42651,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,上海,高档型,715,103276,662,102806,0.633,472.44,299.05452,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,上海,豪华型,260,74051,257,74035,0.4192,1045.79,438.395168,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,上海,全部,11866,506297,6229,482087,0.6455,286.83,185.14876499999997,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,上海,经济型,9311,202703,4038,181538,0.6687,177.1,118.42676999999999,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,上海,中档型,1579,126071,1270,123504,0.6321,298.57,188.72609699999998,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,上海,高档型,715,103153,663,102691,0.5479,466.55,255.62274500000004,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,上海,豪华型,261,74370,258,74354,0.3732,995.32,371.453424,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,上海,全部,11882,506188,6236,482034,0.6839,337.04,230.501656,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,上海,经济型,9322,202667,4042,181571,0.7099,212.92,151.151908,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,上海,中档型,1581,125918,1271,123342,0.6539,338.42,221.29283800000002,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,上海,高档型,718,103396,665,102930,0.567,497.72,282.20724,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,上海,豪华型,261,74207,258,74191,0.5055,1089.61,550.7978549999999,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,上海,全部,11750,505003,6217,481179,0.6223,279.11,173.690153,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,上海,经济型,9213,201789,4032,180954,0.6472,171.24,110.82652800000001,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,上海,中档型,1562,125340,1263,122812,0.5854,287.92,168.548368,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,上海,高档型,714,103238,664,102793,0.5319,453.24,241.078356,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,上海,豪华型,261,74636,258,74620,0.4374,1011.15,442.27701,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,上海,全部,11686,505227,6219,481607,0.7323,306.62,224.537826,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,上海,经济型,9147,201421,4029,180766,0.7363,186.12,137.040156,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,上海,中档型,1561,125154,1265,122650,0.7624,321.56,245.157344,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,上海,高档型,716,103680,666,103235,0.5405,505.74,273.35247,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,上海,豪华型,262,74972,259,74956,0.6382,1121.62,715.8178839999999,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,上海,全部,11717,505234,6208,481507,0.7011,299.66,210.091626,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,上海,经济型,9176,200815,4018,180048,0.7128,183.15,130.54932,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,上海,中档型,1563,125285,1264,122772,0.7011,311.62,218.476782,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,上海,高档型,715,103607,666,103176,0.6629,486.01,322.176029,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,上海,豪华型,263,75527,260,75511,0.4797,1073.31,514.866807,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,上海,全部,11747,506559,6225,482845,0.6772,287.28,194.54601599999998,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,上海,经济型,9198,200760,4027,180002,0.6995,177.36,124.06332,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,上海,中档型,1566,125492,1267,122983,0.6363,298.92,190.202796,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,上海,高档型,718,104252,669,103821,0.6571,465.33,305.768343,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,上海,豪华型,265,76055,262,76039,0.4817,1052.71,507.090407,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,上海,全部,11742,507081,6223,483121,0.7189,320.19,230.18459099999998,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,上海,经济型,9194,200961,4027,179966,0.7356,191.66,140.985096,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,上海,中档型,1564,125324,1264,122806,0.7064,339.8,240.03472000000002,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,上海,高档型,719,104741,670,104310,0.5954,545.58,324.83833200000004,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,上海,豪华型,265,76055,262,76039,0.5594,1225.45,685.51673,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,上海,全部,11707,507252,6223,483299,0.6929,299.77,207.71063299999997,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,上海,经济型,9157,200748,4022,179736,0.7186,182.73,131.309778,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,上海,中档型,1562,125190,1265,122696,0.6595,310.71,204.913245,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,上海,高档型,721,105100,672,104669,0.6258,479.23,299.90213400000005,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,上海,豪华型,267,76214,264,76198,0.4724,1045.83,494.05009199999995,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,上海,全部,11689,507537,6231,483620,0.6933,297.58,206.31221399999998,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,上海,经济型,9137,200957,4028,179976,0.7308,182.22,133.166376,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,上海,中档型,1562,125166,1265,122677,0.6257,307.05,192.12118500000003,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,上海,高档型,725,105809,676,105378,0.5667,477.38,270.531246,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,上海,豪华型,265,75605,262,75589,0.5552,1028.04,570.7678080000001,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,上海,全部,11644,506513,6221,482677,0.7256,315.17,228.68735200000003,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,上海,经济型,9217,208995,4143,188094,0.7557,193.76,146.424432,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,上海,中档型,1476,120206,1174,117676,0.7131,329.52,234.98071199999998,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,上海,高档型,691,102612,646,102213,0.4632,508.19,235.393608,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,上海,豪华型,260,74700,258,74694,0.5114,1116.59,571.0241259999999,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,上海,全部,11669,507273,6235,483415,0.6921,292.72,202.59151200000002,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,上海,经济型,9243,209514,4152,188557,0.7187,184.01,132.247987,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,上海,中档型,1477,120550,1180,118048,0.6497,314.31,204.207207,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,上海,高档型,688,102209,644,101816,0.6078,487.99,296.600322,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,上海,豪华型,261,75000,259,74994,0.4952,1025.18,507.669136,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,上海,全部,11720,507159,6235,483275,0.6527,291.52,190.27510399999997,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,上海,经济型,9291,209331,4150,188343,0.69,178.05,122.8545,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,上海,中档型,1480,120588,1181,118087,0.5815,300.59,174.793085,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,上海,高档型,688,102240,645,101851,0.5943,474.64,282.078552,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,上海,豪华型,261,75000,259,74994,0.4594,1025.31,471.02741399999996,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,上海,全部,11702,507710,6250,483926,0.6646,288.29,191.597534,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,上海,经济型,9267,209498,4157,188582,0.6978,179.26,125.087628,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,上海,中档型,1483,120626,1185,118142,0.5981,298.36,178.449116,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,上海,高档型,689,102191,647,101813,0.5127,472.38,242.18922600000002,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,上海,豪华型,263,75395,261,75389,0.5586,976.45,545.44497,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,上海,全部,11810,508369,6267,484309,0.644,288.37,185.71028,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,上海,经济型,9369,210442,4172,189295,0.6722,174.31,117.171182,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,上海,中档型,1489,120708,1187,118179,0.5703,289.3,164.98779000000002,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,上海,高档型,691,102471,649,102093,0.63,459.61,289.5543,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,上海,豪华型,261,74748,259,74742,0.4434,1049.86,465.50792399999995,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,上海,全部,11664,507834,6260,483935,0.6475,287.27,186.00732499999998,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,上海,经济型,9214,209043,4156,188060,0.6813,179.59,122.354667,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,上海,中档型,1494,121195,1192,118663,0.5521,289.67,159.92680700000003,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,上海,高档型,694,102750,652,102372,0.6105,446.6,272.64930000000004,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,上海,豪华型,262,74846,260,74840,0.3689,1053.44,388.61401600000005,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,上海,全部,11629,508317,6279,484412,0.6498,279.81,181.82053800000003,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,上海,经济型,9177,209718,4174,188737,0.6673,170.32,113.654536,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,上海,中档型,1497,121245,1193,118692,0.625,283.13,176.95625,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,上海,高档型,694,102687,653,102322,0.5771,447.84,258.44846399999994,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,上海,豪华型,261,74667,259,74661,0.3647,950.63,346.694761,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,上海,全部,11634,509189,6293,485247,0.6453,290.16,187.240248,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,上海,经济型,9177,209877,4183,188853,0.6512,175.41,114.226992,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,上海,中档型,1499,121426,1195,118879,0.644,291.26,187.57144,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,上海,高档型,696,103039,655,102674,0.6879,459.5,316.09004999999996,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,上海,豪华型,262,74847,260,74841,0.3756,958.78,360.11776799999996,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,上海,全部,11643,509994,6308,486009,0.4764,286.63,136.550532,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,上海,经济型,9163,209259,4183,188258,0.487,170.41,82.98966999999999,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,上海,中档型,1514,121926,1202,119313,0.4355,280.32,122.07936,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,上海,高档型,703,103842,662,103477,0.6177,445.89,275.42625300000003,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,上海,豪华型,263,74967,261,74961,0.2552,928.1,236.85111999999998,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,上海,全部,11646,510650,6312,486588,0.4347,376.84,163.812348,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,上海,经济型,9160,209252,4182,188191,0.4235,207.01,87.668735,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,上海,中档型,1516,122095,1203,119465,0.4436,331.16,146.902576,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,上海,高档型,706,104177,665,103812,0.5963,515.72,307.523836,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,上海,豪华型,264,75126,262,75120,0.4133,1143.74,472.707742,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,上海,全部,11652,511719,6321,487639,0.4697,285.37,134.038289,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,上海,经济型,9165,210194,4188,189096,0.4797,171.32,82.182204,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,上海,中档型,1517,122181,1205,119557,0.4104,277.43,113.857272,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,上海,高档型,705,104203,665,103851,0.6267,435.58,272.977986,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,上海,豪华型,265,75141,263,75135,0.422,959.05,404.71909999999997,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,上海,全部,11657,512730,6336,488574,0.5958,270.49,161.157942,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,上海,经济型,9169,210689,4200,189503,0.6291,170.29,107.12943899999999,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,上海,中档型,1516,122333,1206,119721,0.499,280.08,139.75992,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,上海,高档型,707,104477,667,104125,0.5389,431.83,232.713187,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,上海,豪华型,265,75231,263,75225,0.2962,922.74,273.31558800000005,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,上海,全部,11639,513059,6352,488960,0.7072,277.58,196.304576,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,上海,经济型,9148,210793,4212,189653,0.7447,174.55,129.98738500000002,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,上海,中档型,1515,122400,1206,119799,0.5838,291.31,170.066778,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,上海,高档型,710,104426,670,104074,0.6915,448.02,309.80583,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,上海,豪华型,266,75440,264,75434,0.4233,932.79,394.850007,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,上海,全部,12506,514871,6376,489698,0.704,276.3,194.5152,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,上海,经济型,10016,213234,4237,190998,0.7431,173.39,128.84610899999998,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,上海,中档型,1516,122706,1207,120112,0.5863,291.61,170.97094300000003,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,上海,高档型,707,103490,668,103161,0.6411,447.92,287.161512,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,上海,豪华型,267,75441,264,75427,0.3187,917.16,292.29889199999997,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,上海,全部,12801,515101,6380,489352,0.6901,280.58,193.628258,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,上海,经济型,10334,214568,4265,191766,0.7258,179.81,130.506098,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,上海,中档型,1505,122832,1194,120216,0.5715,305.07,174.347505,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,上海,高档型,696,102326,658,102009,0.7484,460.74,344.817816,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,上海,豪华型,266,75375,263,75361,0.3221,921.65,296.86346499999996,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,上海,全部,12760,517533,6401,491894,0.7332,299.31,219.454092,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,上海,经济型,10286,215189,4279,192504,0.7621,186.75,142.322175,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,上海,中档型,1507,123092,1195,120457,0.6448,317.73,204.872304,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,上海,高档型,697,102503,660,102198,0.7996,481.33,384.871468,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,上海,豪华型,270,76749,267,76735,0.383,989.31,378.90573,酒店之家
2025W12,2025,12,2025-03-17,2025-03-23,上海,全部,12543,519375,6426,493974,0.7634,318.86,243.417724,酒店之家
2025W12,2025,12,2025-03-17,2025-03-23,上海,经济型,10063,215524,4298,193082,0.7943,198.23,157.45408899999998,酒店之家
2025W12,2025,12,2025-03-17,2025-03-23,上海,中档型,1509,123457,1197,120817,0.6816,333.71,227.45673599999998,酒店之家
2025W12,2025,12,2025-03-17,2025-03-23,上海,高档型,699,103373,662,103068,0.7307,519.54,379.627878,酒店之家
2025W12,2025,12,2025-03-17,2025-03-23,上海,豪华型,272,77021,269,77007,0.4289,1051.24,450.876836,酒店之家
2025W13,2025,13,2025-03-24,2025-03-30,上海,全部,12589,519358,6439,493892,0.7772,319.44,248.268768,酒店之家
2025W13,2025,13,2025-03-24,2025-03-30,上海,经济型,10112,216296,4315,193799,0.7995,207.02,165.51249,酒店之家
2025W13,2025,13,2025-03-24,2025-03-30,上海,中档型,1508,123155,1196,120513,0.7336,339.68,249.18924800000002,酒店之家
2025W13,2025,13,2025-03-24,2025-03-30,上海,高档型,697,102890,659,102577,0.7815,507.67,396.744105,酒店之家
2025W13,2025,13,2025-03-24,2025-03-30,上海,豪华型,272,77017,269,77003,0.4221,1039.2,438.64632,酒店之家
2025W14,2025,14,2025-03-31,2025-04-06,上海,全部,12255,518312,6438,493371,0.6902,299.8,206.92196,酒店之家
2025W14,2025,14,2025-03-31,2025-04-06,上海,经济型,9789,216072,4323,194078,0.7297,192.41,140.401577,酒店之家
2025W14,2025,14,2025-03-31,2025-04-06,上海,中档型,1501,122962,1189,120328,0.5799,309.93,179.728407,酒店之家
2025W14,2025,14,2025-03-31,2025-04-06,上海,高档型,693,102215,657,101916,0.7163,477.05,341.71091500000006,酒店之家
2025W14,2025,14,2025-03-31,2025-04-06,上海,豪华型,272,77063,269,77049,0.3819,985.44,376.339536,酒店之家
2025W15,2025,15,2025-04-07,2025-04-13,上海,全部,12210,518354,6438,493378,0.7705,323.56,249.30298,酒店之家
2025W15,2025,15,2025-04-07,2025-04-13,上海,经济型,9735,215786,4316,193776,0.7876,205.29,161.68640399999998,酒店之家
2025W15,2025,15,2025-04-07,2025-04-13,上海,中档型,1505,122855,1191,120202,0.7521,343.36,258.241056,酒店之家
2025W15,2025,15,2025-04-07,2025-04-13,上海,高档型,697,102486,661,102187,0.9163,524.25,480.370275,酒店之家
2025W15,2025,15,2025-04-07,2025-04-13,上海,豪华型,273,77227,270,77213,0.3892,1073.84,417.93852799999996,酒店之家
2025W16,2025,16,2025-04-14,2025-04-20,上海,全部,12263,519126,6458,493914,0.7778,320.73,249.46379400000004,酒店之家
2025W16,2025,16,2025-04-14,2025-04-20,上海,经济型,9784,216232,4332,193997,0.7908,204.35,161.59998,酒店之家
2025W16,2025,16,2025-04-14,2025-04-20,上海,中档型,1506,122773,1192,120115,0.7901,340.05,268.67350500000003,酒店之家
2025W16,2025,16,2025-04-14,2025-04-20,上海,高档型,699,102684,663,102379,0.8602,514.69,442.73633800000005,酒店之家
2025W16,2025,16,2025-04-14,2025-04-20,上海,豪华型,274,77437,271,77423,0.2856,1038.21,296.51277600000003,酒店之家
2025W17,2025,17,2025-04-21,2025-04-27,上海,全部,12436,521503,6492,495963,0.7654,332.23,254.28884200000002,酒店之家
2025W17,2025,17,2025-04-21,2025-04-27,上海,经济型,9945,217682,4356,195139,0.7878,205.75,162.08984999999998,酒店之家
2025W17,2025,17,2025-04-21,2025-04-27,上海,中档型,1511,123110,1196,120448,0.7328,350.69,256.985632,酒店之家
2025W17,2025,17,2025-04-21,2025-04-27,上海,高档型,705,103066,668,102745,0.878,536.75,471.2665,酒店之家
2025W17,2025,17,2025-04-21,2025-04-27,上海,豪华型,275,77645,272,77631,0.3986,1141.69,455.07763400000005,酒店之家
2025W18,2025,18,2025-04-28,2025-05-04,上海,全部,11854,521877,6498,497122,0.7537,370.68,279.38151600000003,酒店之家
2025W18,2025,18,2025-04-28,2025-05-04,上海,经济型,9356,216850,4354,195099,0.7845,241.84,189.72348,酒店之家
2025W18,2025,18,2025-04-28,2025-05-04,上海,中档型,1512,123427,1199,120771,0.6938,376.6,261.28508,酒店之家
2025W18,2025,18,2025-04-28,2025-05-04,上海,高档型,711,104041,673,103707,0.8513,543.88,463.00504399999994,酒店之家
2025W18,2025,18,2025-04-28,2025-05-04,上海,豪华型,275,77559,272,77545,0.4031,1120.89,451.83075900000006,酒店之家
2025W19,2025,19,2025-05-05,2025-05-11,上海,全部,12018,522973,6503,497973,0.6522,293.92,191.694624,酒店之家
2025W19,2025,19,2025-05-05,2025-05-11,上海,经济型,9518,217386,4358,195398,0.6651,186.98,124.360398,酒店之家
2025W19,2025,19,2025-05-05,2025-05-11,上海,中档型,1511,123318,1197,120654,0.6423,311.51,200.08287299999998,酒店之家
