数据分类,指标名称,指标代码,单位,频率,数据日期,数值,同比(%),年初至今(%),备注,数据来源
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-03-31T00:00:00Z,7301.87,5.18,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-04-30T00:00:00Z,7514.45,15.17,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-05-31T00:00:00Z,8617.59,30.29,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-06-30T00:00:00Z,7685.76,23.25,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-07-31T00:00:00Z,8374.9,40.57,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-08-31T00:00:00Z,6411.74,-15.46,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-09-30T00:00:00Z,6372.66,-12.6,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-10-31T00:00:00Z,9257.2,12.3,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-11-30T00:00:00Z,9521.03,7.77,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2022-12-31T00:00:00Z,8192.67,-12.36,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2023-01-31T00:00:00Z,8150.61,0.11,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2023-02-28T00:00:00Z,7437.93,-18.08,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税客单价(当月值),,元,月,2023-03-31T00:00:00Z,6949.89,-4.82,,,同花顺iFinD(海口海关)
